 3.91744854e-01  3.91744854e-01 
 4.39866075e-01  4.39866075e-01 
 4.63025408e-01  4.63025408e-01 
 3.94704465e-01  3.94704465e-01 
 4.69637260e-01  4.69637260e-01 
 4.80539987e-01  4.80539987e-01 
 4.39494833e-01  4.39494833e-01 
 3.88074447e-01  3.88074447e-01 
 3.78195154e-01  3.78195154e-01 
 4.70964721e-01  4.70964721e-01 
 3.82224158e-01  3.82224158e-01 
 3.73182758e-01  3.73182758e-01 
 4.76752260e-01  4.76752260e-01 
 4.34996430e-01  4.34996430e-01 
 4.21250621e-01  4.21250621e-01 
 3.93596061e-01  3.93596061e-01 
 4.41079254e-01  4.41079254e-01 
 4.36140748e-01  4.36140748e-01 
 3.84828148e-01  3.84828148e-01 
 3.77009249e-01  3.77009249e-01 
 4.03181293e-01  4.03181293e-01 
 4.15326328e-01  4.15326328e-01 
 4.14445923e-01  4.14445923e-01 
 3.72820582e-01  3.72820582e-01 
 3.66218628e-01  3.66218628e-01 
 4.15367609e-01  4.15367609e-01 
 4.33180540e-01  4.33180540e-01 
 4.23539553e-01  4.23539553e-01 
 4.28428976e-01  4.28428976e-01 
 4.53884187e-01  4.53884187e-01 
 3.55605138e-01  3.55605138e-01 
 4.39456764e-01  4.39456764e-01 
 4.16933862e-01  4.16933862e-01 
 4.11830003e-01  4.11830003e-01 
 4.75249525e-01  4.75249525e-01 
 3.65192712e-01  3.65192712e-01 
 4.07929294e-01  4.07929294e-01 
 3.59610185e-01  3.59610185e-01 
 4.81365032e-01  4.81365032e-01 
 4.18526176e-01  4.18526176e-01 
 4.64445487e-01  4.64445487e-01 
 4.73967598e-01  4.73967598e-01 
 3.64903690e-01  3.64903690e-01 
 4.08977927e-01  4.08977927e-01 
 4.70596927e-01  4.70596927e-01 
 4.10946067e-01  4.10946067e-01 
 4.06725023e-01  4.06725023e-01 
 4.12277405e-01  4.12277405e-01 
 4.20530640e-01  4.20530640e-01 
 3.92618418e-01  3.92618418e-01 
 3.66371689e-01  3.66371689e-01 
 3.93860545e-01  3.93860545e-01 
 4.31496862e-01  4.31496862e-01 
 4.37660027e-01  4.37660027e-01 
 4.34537110e-01  4.34537110e-01 
 4.84956469e-01  4.84956469e-01 
 3.93394795e-01  3.93394795e-01 
 4.50416130e-01  4.50416130e-01 
 4.12560662e-01  4.12560662e-01 
 4.30834743e-01  4.30834743e-01 
 4.35112582e-01  4.35112582e-01 
 4.24707880e-01  4.24707880e-01 
 4.36059198e-01  4.36059198e-01 
 3.68249341e-01  3.68249341e-01 
 3.72738053e-01  3.72738053e-01 
 4.17068197e-01  4.17068197e-01 
 4.57069107e-01  4.57069107e-01 
 4.05651250e-01  4.05651250e-01 
 4.46587575e-01  4.46587575e-01 
 4.10139330e-01  4.10139330e-01 
 3.86216708e-01  3.86216708e-01 
 4.49356722e-01  4.49356722e-01 
 3.68882396e-01  3.68882396e-01 
 3.77319086e-01  3.77319086e-01 
 4.33503492e-01  4.33503492e-01 
 4.16251297e-01  4.16251297e-01 
 4.17288798e-01  4.17288798e-01 
 4.17865157e-01  4.17865157e-01 
 4.22433379e-01  4.22433379e-01 
 4.02229533e-01  4.02229533e-01 
 4.09588359e-01  4.09588359e-01 
 4.51874059e-01  4.51874059e-01 
 3.80524701e-01  3.80524701e-01 
 3.67032954e-01  3.67032954e-01 
 4.26602237e-01  4.26602237e-01 
 4.42935562e-01  4.42935562e-01 
 4.41362878e-01  4.41362878e-01 
 5.06131927e-01  5.06131927e-01 
 4.13876287e-01  4.13876287e-01 
 4.31271692e-01  4.31271692e-01 
 4.44760030e-01  4.44760030e-01 
 3.99927252e-01  3.99927252e-01 
 4.26749627e-01  4.26749627e-01 
 3.76222604e-01  3.76222604e-01 
 4.25283837e-01  4.25283837e-01 
 4.15057431e-01  4.15057431e-01 
 4.63269763e-01  4.63269763e-01 
 3.92963224e-01  3.92963224e-01 
 3.84094077e-01  3.84094077e-01 
 4.11882882e-01  4.11882882e-01 
 3.91460158e-01  3.91460158e-01 
 4.33449785e-01  4.33449785e-01 
 4.32139074e-01  4.32139074e-01 
 3.65690467e-01  3.65690467e-01 
 4.60723929e-01  4.60723929e-01 
 4.35030951e-01  4.35030951e-01 
 4.37693166e-01  4.37693166e-01 
 4.19109376e-01  4.19109376e-01 
 4.32985037e-01  4.32985037e-01 
 4.50773692e-01  4.50773692e-01 
 3.80276022e-01  3.80276022e-01 
 3.54008364e-01  3.54008364e-01 
 3.94777267e-01  3.94777267e-01 
 4.01007963e-01  4.01007963e-01 
 4.48411657e-01  4.48411657e-01 
 4.41024760e-01  4.41024760e-01 
 3.78160181e-01  3.78160181e-01 
 4.64051260e-01  4.64051260e-01 
 4.32854108e-01  4.32854108e-01 
 3.92603106e-01  3.92603106e-01 
 3.38977760e-01  3.38977760e-01 
 4.38695936e-01  4.38695936e-01 
 4.70574826e-01  4.70574826e-01 
 4.50116278e-01  4.50116278e-01 
 3.80103079e-01  3.80103079e-01 
 4.31415010e-01  4.31415010e-01 
 4.10393734e-01  4.10393734e-01 
 4.45034388e-01  4.45034388e-01 
 4.52731257e-01  4.52731257e-01 
 3.66427144e-01  3.66427144e-01 
 4.15480418e-01  4.15480418e-01 
 4.40039101e-01  4.40039101e-01 
 4.74502761e-01  4.74502761e-01 
 4.49567410e-01  4.49567410e-01 
 4.16701839e-01  4.16701839e-01 
 4.01412564e-01  4.01412564e-01 
 4.34836290e-01  4.34836290e-01 
 4.27472860e-01  4.27472860e-01 
 4.55630756e-01  4.55630756e-01 
 4.37177008e-01  4.37177008e-01 
 4.48096098e-01  4.48096098e-01 
 4.69255891e-01  4.69255891e-01 
 4.16790757e-01  4.16790757e-01 
 4.46447624e-01  4.46447624e-01 
 4.22244413e-01  4.22244413e-01 
 4.21497346e-01  4.21497346e-01 
 4.14364581e-01  4.14364581e-01 
 4.02770301e-01  4.02770301e-01 
 4.51961007e-01  4.51961007e-01 
 4.46773601e-01  4.46773601e-01 
 4.88192320e-01  4.88192320e-01 
 3.69544102e-01  3.69544102e-01 
 4.11638746e-01  4.11638746e-01 
 3.99514113e-01  3.99514113e-01 
 3.88330339e-01  3.88330339e-01 
 4.04859253e-01  4.04859253e-01 
 4.22609738e-01  4.22609738e-01 
 4.31765671e-01  4.31765671e-01 
 4.32882950e-01  4.32882950e-01 
 3.66279888e-01  3.66279888e-01 
 3.56089121e-01  3.56089121e-01 
 4.38832715e-01  4.38832715e-01 
 4.15858915e-01  4.15858915e-01 
 4.87469776e-01  4.87469776e-01 
 4.01172025e-01  4.01172025e-01 
 4.36136162e-01  4.36136162e-01 
 4.66346275e-01  4.66346275e-01 
 4.50878406e-01  4.50878406e-01 
 4.26066557e-01  4.26066557e-01 
 4.35501191e-01  4.35501191e-01 
 4.10099014e-01  4.10099014e-01 
 3.90333485e-01  3.90333485e-01 
 4.30741117e-01  4.30741117e-01 
 4.51100198e-01  4.51100198e-01 
 3.86637628e-01  3.86637628e-01 
 3.99351461e-01  3.99351461e-01 
 3.90633497e-01  3.90633497e-01 
 4.09198895e-01  4.09198895e-01 
 3.68895495e-01  3.68895495e-01 
 4.52994233e-01  4.52994233e-01 
 3.69479412e-01  3.69479412e-01 
 4.05395302e-01  4.05395302e-01 
 4.34597986e-01  4.34597986e-01 
 4.07481567e-01  4.07481567e-01 
 3.74471629e-01  3.74471629e-01 
 3.96870587e-01  3.96870587e-01 
 4.92153466e-01  4.92153466e-01 
 4.13843215e-01  4.13843215e-01 
 4.20049458e-01  4.20049458e-01 
 3.75078153e-01  3.75078153e-01 
 3.88433630e-01  3.88433630e-01 
 3.90402934e-01  3.90402934e-01 
 3.93526264e-01  3.93526264e-01 
 4.05110952e-01  4.05110952e-01 
 4.22509225e-01  4.22509225e-01 
 4.21483464e-01  4.21483464e-01 
 4.47751512e-01  4.47751512e-01 
 4.23455530e-01  4.23455530e-01 
 4.14703687e-01  4.14703687e-01 
 4.00741600e-01  4.00741600e-01 
 3.63550512e-01  3.63550512e-01 
 4.03801376e-01  4.03801376e-01 
 3.93404988e-01  3.93404988e-01 
 4.75912101e-01  4.75912101e-01 
 4.32686490e-01  4.32686490e-01 
 4.36940293e-01  4.36940293e-01 
 4.51113201e-01  4.51113201e-01 
 4.53166491e-01  4.53166491e-01 
 4.31563625e-01  4.31563625e-01 
 4.16469133e-01  4.16469133e-01 
 4.77481548e-01  4.77481548e-01 
 3.92112180e-01  3.92112180e-01 
 4.42409964e-01  4.42409964e-01 
 4.03674388e-01  4.03674388e-01 
 3.86992175e-01  3.86992175e-01 
 3.96000976e-01  3.96000976e-01 
 4.36630286e-01  4.36630286e-01 
 4.24595159e-01  4.24595159e-01 
 4.34917421e-01  4.34917421e-01 
 4.12142882e-01  4.12142882e-01 
 4.61329253e-01  4.61329253e-01 
 3.58061526e-01  3.58061526e-01 
 4.54366597e-01  4.54366597e-01 
 4.04504801e-01  4.04504801e-01 
 4.07854768e-01  4.07854768e-01 
 4.12471944e-01  4.12471944e-01 
 4.45222925e-01  4.45222925e-01 
 3.96452309e-01  3.96452309e-01 
 4.37870592e-01  4.37870592e-01 
 3.76004324e-01  3.76004324e-01 
 4.34380249e-01  4.34380249e-01 
 3.57838965e-01  3.57838965e-01 
 4.21947398e-01  4.21947398e-01 
 4.31284950e-01  4.31284950e-01 
 4.52291399e-01  4.52291399e-01 
 4.14621901e-01  4.14621901e-01 
 4.54810999e-01  4.54810999e-01 
 4.04799665e-01  4.04799665e-01 
 4.05576914e-01  4.05576914e-01 
 4.62171244e-01  4.62171244e-01 
 4.85826331e-01  4.85826331e-01 
 3.95287876e-01  3.95287876e-01 
 4.62529506e-01  4.62529506e-01 
 3.54506486e-01  3.54506486e-01 
 4.67152111e-01  4.67152111e-01 
 4.40259974e-01  4.40259974e-01 
 4.01275432e-01  4.01275432e-01 
 4.11971937e-01  4.11971937e-01 
 4.57887873e-01  4.57887873e-01 
 4.36229384e-01  4.36229384e-01 
 4.13143007e-01  4.13143007e-01 
 3.97489729e-01  3.97489729e-01 
 4.37845817e-01  4.37845817e-01 
 4.00387886e-01  4.00387886e-01 
 4.68833578e-01  4.68833578e-01 
 4.27067680e-01  4.27067680e-01 
 4.44894951e-01  4.44894951e-01 
 4.32473842e-01  4.32473842e-01 
 4.67160209e-01  4.67160209e-01 
 3.93761662e-01  3.93761662e-01 
 3.88373634e-01  3.88373634e-01 
 3.79417605e-01  3.79417605e-01 
 3.77309636e-01  3.77309636e-01 
 4.54749000e-01  4.54749000e-01 
 4.01341891e-01  4.01341891e-01 
 4.07744445e-01  4.07744445e-01 
 4.63254000e-01  4.63254000e-01 
 4.56129211e-01  4.56129211e-01 
 4.05373190e-01  4.05373190e-01 
 4.69000113e-01  4.69000113e-01 
 4.60402631e-01  4.60402631e-01 
 4.12879745e-01  4.12879745e-01 
 4.12915320e-01  4.12915320e-01 
 4.00337858e-01  4.00337858e-01 
 3.87290658e-01  3.87290658e-01 
 3.73090247e-01  3.73090247e-01 
 4.19967671e-01  4.19967671e-01 
 3.69295570e-01  3.69295570e-01 
 4.52100587e-01  4.52100587e-01 
 4.33637435e-01  4.33637435e-01 
 4.47363122e-01  4.47363122e-01 
 3.50614823e-01  3.50614823e-01 
 4.31881882e-01  4.31881882e-01 
 3.69348764e-01  3.69348764e-01 
 4.29952515e-01  4.29952515e-01 
 4.09334457e-01  4.09334457e-01 
 4.17209880e-01  4.17209880e-01 
 4.32777289e-01  4.32777289e-01 
 4.42306631e-01  4.42306631e-01 
 4.15438340e-01  4.15438340e-01 
 4.04873590e-01  4.04873590e-01 
 3.83604981e-01  3.83604981e-01 
 4.94457245e-01  4.94457245e-01 
 4.17684568e-01  4.17684568e-01 
 3.20467834e-01  3.20467834e-01 
 4.22772999e-01  4.22772999e-01 
 4.28987959e-01  4.28987959e-01 
 3.94132177e-01  3.94132177e-01 
 4.37638959e-01  4.37638959e-01 
 4.16213771e-01  4.16213771e-01 
 4.25823060e-01  4.25823060e-01 
 4.39451748e-01  4.39451748e-01 
 4.42744391e-01  4.42744391e-01 
 3.91442460e-01  3.91442460e-01 
 3.51133280e-01  3.51133280e-01 
 4.14341911e-01  4.14341911e-01 
 3.91022522e-01  3.91022522e-01 
 4.15743342e-01  4.15743342e-01 
 4.08708569e-01  4.08708569e-01 
 4.21016822e-01  4.21016822e-01 
 4.66066729e-01  4.66066729e-01 
 3.95439309e-01  3.95439309e-01 
 4.38995320e-01  4.38995320e-01 
 4.08864495e-01  4.08864495e-01 
 3.53364649e-01  3.53364649e-01 
 4.28322081e-01  4.28322081e-01 
 4.41585651e-01  4.41585651e-01 
 4.28518240e-01  4.28518240e-01 
 4.99755584e-01  4.99755584e-01 
 4.00045587e-01  4.00045587e-01 
 4.48430957e-01  4.48430957e-01 
 4.18499062e-01  4.18499062e-01 
 3.84502961e-01  3.84502961e-01 
 3.99554438e-01  3.99554438e-01 
 3.98983242e-01  3.98983242e-01 
 3.68572159e-01  3.68572159e-01 
 4.26095585e-01  4.26095585e-01 
 4.80633674e-01  4.80633674e-01 
 3.38403447e-01  3.38403447e-01 
 4.97899230e-01  4.97899230e-01 
 3.97131111e-01  3.97131111e-01 
 3.81725267e-01  3.81725267e-01 
 4.69851712e-01  4.69851712e-01 
 3.79393503e-01  3.79393503e-01 
 4.27982555e-01  4.27982555e-01 
 3.97532906e-01  3.97532906e-01 
 4.29464741e-01  4.29464741e-01 
 4.92230432e-01  4.92230432e-01 
 3.83424143e-01  3.83424143e-01 
 3.96110160e-01  3.96110160e-01 
 4.83732321e-01  4.83732321e-01 
 3.88285503e-01  3.88285503e-01 
 4.49342321e-01  4.49342321e-01 
 4.49114725e-01  4.49114725e-01 
 4.73217109e-01  4.73217109e-01 
 4.10205082e-01  4.10205082e-01 
 3.43264222e-01  3.43264222e-01 
 3.99732029e-01  3.99732029e-01 
 4.36979065e-01  4.36979065e-01 
 3.77751738e-01  3.77751738e-01 
 4.50270261e-01  4.50270261e-01 
 3.82610602e-01  3.82610602e-01 
 4.16747624e-01  4.16747624e-01 
 3.79229158e-01  3.79229158e-01 
 3.83999268e-01  3.83999268e-01 
 4.34496211e-01  4.34496211e-01 
 5.05690367e-01  5.05690367e-01 
 3.84492325e-01  3.84492325e-01 
 4.40330737e-01  4.40330737e-01 
 4.10928579e-01  4.10928579e-01 
 3.96381621e-01  3.96381621e-01 
 4.18654787e-01  4.18654787e-01 
 5.04865606e-01  5.04865606e-01 
 4.78497118e-01  4.78497118e-01 
 4.22516498e-01  4.22516498e-01 
 4.26961009e-01  4.26961009e-01 
 4.50036985e-01  4.50036985e-01 
 4.50667805e-01  4.50667805e-01 
 3.87188089e-01  3.87188089e-01 
 4.28349269e-01  4.28349269e-01 
 4.72939054e-01  4.72939054e-01 
 4.49268907e-01  4.49268907e-01 
 4.68228677e-01  4.68228677e-01 
 3.56735490e-01  3.56735490e-01 
 4.62822406e-01  4.62822406e-01 
 3.99493697e-01  3.99493697e-01 
 4.05485924e-01  4.05485924e-01 
 4.46426175e-01  4.46426175e-01 
 4.62187446e-01  4.62187446e-01 
 4.12390676e-01  4.12390676e-01 
 4.27361484e-01  4.27361484e-01 
 4.24721629e-01  4.24721629e-01 
 3.69905906e-01  3.69905906e-01 
 3.96746764e-01  3.96746764e-01 
 3.75779948e-01  3.75779948e-01 
 4.54771036e-01  4.54771036e-01 
 3.97874141e-01  3.97874141e-01 
 4.11986973e-01  4.11986973e-01 
 4.02057967e-01  4.02057967e-01 
 4.40527165e-01  4.40527165e-01 
 4.39585911e-01  4.39585911e-01 
 4.14567638e-01  4.14567638e-01 
 4.01498456e-01  4.01498456e-01 
 3.66430707e-01  3.66430707e-01 
 4.48558577e-01  4.48558577e-01 
 4.41654783e-01  4.41654783e-01 
 3.96434804e-01  3.96434804e-01 
 4.05334272e-01  4.05334272e-01 
 4.15292065e-01  4.15292065e-01 
 4.22198296e-01  4.22198296e-01 
 4.03151108e-01  4.03151108e-01 
 4.71091198e-01  4.71091198e-01 
 4.05903161e-01  4.05903161e-01 
 3.97868634e-01  3.97868634e-01 
 4.21372995e-01  4.21372995e-01 
 4.13048086e-01  4.13048086e-01 
 3.75857155e-01  3.75857155e-01 
 3.53628583e-01  3.53628583e-01 
 3.98955624e-01  3.98955624e-01 
 3.63015427e-01  3.63015427e-01 
 4.44801799e-01  4.44801799e-01 
 3.95169476e-01  3.95169476e-01 
 3.93831310e-01  3.93831310e-01 
 3.88461538e-01  3.88461538e-01 
 3.92597892e-01  3.92597892e-01 
 4.02684167e-01  4.02684167e-01 
 4.82505370e-01  4.82505370e-01 
 4.12003522e-01  4.12003522e-01 
 4.65441684e-01  4.65441684e-01 
 3.73831256e-01  3.73831256e-01 
 3.98384429e-01  3.98384429e-01 
 4.37477279e-01  4.37477279e-01 
 3.74826759e-01  3.74826759e-01 
 4.45338466e-01  4.45338466e-01 
 3.80745025e-01  3.80745025e-01 
 4.36673040e-01  4.36673040e-01 
 3.96877173e-01  3.96877173e-01 
 3.94312498e-01  3.94312498e-01 
 3.29313424e-01  3.29313424e-01 
 4.66189187e-01  4.66189187e-01 
 3.79726772e-01  3.79726772e-01 
 3.95630525e-01  3.95630525e-01 
 4.00570130e-01  4.00570130e-01 
 4.87151092e-01  4.87151092e-01 
 4.37452099e-01  4.37452099e-01 
 4.14376027e-01  4.14376027e-01 
 4.05728518e-01  4.05728518e-01 
 4.14139928e-01  4.14139928e-01 
 4.15297494e-01  4.15297494e-01 
 4.09210107e-01  4.09210107e-01 
 3.94790633e-01  3.94790633e-01 
 4.93902398e-01  4.93902398e-01 
 3.87070474e-01  3.87070474e-01 
 3.65820174e-01  3.65820174e-01 
 4.08849597e-01  4.08849597e-01 
 4.06831308e-01  4.06831308e-01 
 4.77217269e-01  4.77217269e-01 
 4.29221150e-01  4.29221150e-01 
 4.11033870e-01  4.11033870e-01 
 4.67472642e-01  4.67472642e-01 
 4.12088306e-01  4.12088306e-01 
 4.04238453e-01  4.04238453e-01 
 3.71589338e-01  3.71589338e-01 
 3.72082238e-01  3.72082238e-01 
 4.43395386e-01  4.43395386e-01 
 3.76578768e-01  3.76578768e-01 
 4.11467759e-01  4.11467759e-01 
 3.87825478e-01  3.87825478e-01 
 4.23999051e-01  4.23999051e-01 
 3.87819779e-01  3.87819779e-01 
 5.00356560e-01  5.00356560e-01 
 4.09710612e-01  4.09710612e-01 
 3.68680583e-01  3.68680583e-01 
 4.53182574e-01  4.53182574e-01 
 4.30525966e-01  4.30525966e-01 
 4.36425026e-01  4.36425026e-01 
 4.12208486e-01  4.12208486e-01 
 3.94735681e-01  3.94735681e-01 
 4.16373937e-01  4.16373937e-01 
 4.31404072e-01  4.31404072e-01 
 3.73722184e-01  3.73722184e-01 
 4.44274304e-01  4.44274304e-01 
 4.36366149e-01  4.36366149e-01 
 4.35888291e-01  4.35888291e-01 
 4.52655851e-01  4.52655851e-01 
 4.02865119e-01  4.02865119e-01 
 4.02892859e-01  4.02892859e-01 
 4.19063783e-01  4.19063783e-01 
 4.23532332e-01  4.23532332e-01 
 3.62125508e-01  3.62125508e-01 
 4.21081962e-01  4.21081962e-01 
 4.35351385e-01  4.35351385e-01 
 3.85678593e-01  3.85678593e-01 
 3.97982754e-01  3.97982754e-01 
 3.42375707e-01  3.42375707e-01 
 4.58688953e-01  4.58688953e-01 
 4.63294329e-01  4.63294329e-01 
 4.20260950e-01  4.20260950e-01 
 4.15376831e-01  4.15376831e-01 
 4.46254463e-01  4.46254463e-01 
 4.09870545e-01  4.09870545e-01 
 3.98311219e-01  3.98311219e-01 
 4.07469553e-01  4.07469553e-01 
 4.00389834e-01  4.00389834e-01 
 4.42354720e-01  4.42354720e-01 
 4.46519437e-01  4.46519437e-01 
 5.05279285e-01  5.05279285e-01 
 4.17433192e-01  4.17433192e-01 
 4.81635771e-01  4.81635771e-01 
 4.35809053e-01  4.35809053e-01 
 4.75806372e-01  4.75806372e-01 
 4.23229173e-01  4.23229173e-01 
 4.58875978e-01  4.58875978e-01 
 4.40318844e-01  4.40318844e-01 
 4.13149707e-01  4.13149707e-01 
 4.06392091e-01  4.06392091e-01 
 4.11550691e-01  4.11550691e-01 
 4.36110170e-01  4.36110170e-01 
 4.21520794e-01  4.21520794e-01 
 4.60236074e-01  4.60236074e-01 
 4.42494322e-01  4.42494322e-01 
 3.61146681e-01  3.61146681e-01 
 4.72501723e-01  4.72501723e-01 
 4.49947791e-01  4.49947791e-01 
 4.10911414e-01  4.10911414e-01 
 4.83719164e-01  4.83719164e-01 
 3.80553308e-01  3.80553308e-01 
 4.30348871e-01  4.30348871e-01 
 3.46197581e-01  3.46197581e-01 
 4.12778887e-01  4.12778887e-01 
 3.88996920e-01  3.88996920e-01 
 4.15597511e-01  4.15597511e-01 
 4.27806725e-01  4.27806725e-01 
 3.47391090e-01  3.47391090e-01 
 4.30883701e-01  4.30883701e-01 
 5.07517744e-01  5.07517744e-01 
 4.17483225e-01  4.17483225e-01 
 4.20904157e-01  4.20904157e-01 
 3.94295067e-01  3.94295067e-01 
 3.83055665e-01  3.83055665e-01 
 4.33642334e-01  4.33642334e-01 
 4.48862372e-01  4.48862372e-01 
 4.50014731e-01  4.50014731e-01 
 4.20245612e-01  4.20245612e-01 
 4.22337888e-01  4.22337888e-01 
 4.07963101e-01  4.07963101e-01 
 4.14165217e-01  4.14165217e-01 
 4.46971072e-01  4.46971072e-01 
 3.99691600e-01  3.99691600e-01 
 3.78784313e-01  3.78784313e-01 
 4.29960156e-01  4.29960156e-01 
 3.80771962e-01  3.80771962e-01 
 3.87519125e-01  3.87519125e-01 
 4.40769048e-01  4.40769048e-01 
 4.47417129e-01  4.47417129e-01 
 4.79699152e-01  4.79699152e-01 
 4.07327054e-01  4.07327054e-01 
 4.34303121e-01  4.34303121e-01 
 4.01279998e-01  4.01279998e-01 
 3.57347215e-01  3.57347215e-01 
 3.54165680e-01  3.54165680e-01 
 4.49177694e-01  4.49177694e-01 
 3.89505379e-01  3.89505379e-01 
 4.21550773e-01  4.21550773e-01 
 4.07749499e-01  4.07749499e-01 
 3.90397042e-01  3.90397042e-01 
 3.71680675e-01  3.71680675e-01 
 4.24700574e-01  4.24700574e-01 
 4.58863523e-01  4.58863523e-01 
 4.18030474e-01  4.18030474e-01 
 4.37601047e-01  4.37601047e-01 
 4.36415003e-01  4.36415003e-01 
 4.39269762e-01  4.39269762e-01 
 4.19493911e-01  4.19493911e-01 
 4.52005926e-01  4.52005926e-01 
 4.97944462e-01  4.97944462e-01 
 4.16475017e-01  4.16475017e-01 
 3.81351225e-01  3.81351225e-01 
 4.22412948e-01  4.22412948e-01 
 4.74749765e-01  4.74749765e-01 
 4.37331724e-01  4.37331724e-01 
 4.68581950e-01  4.68581950e-01 
 4.24292618e-01  4.24292618e-01 
 4.52485871e-01  4.52485871e-01 
 4.37538020e-01  4.37538020e-01 
 4.36557877e-01  4.36557877e-01 
 3.85060377e-01  3.85060377e-01 
 4.64204825e-01  4.64204825e-01 
 4.26915807e-01  4.26915807e-01 
 4.39515024e-01  4.39515024e-01 
 4.12776788e-01  4.12776788e-01 
 3.61268154e-01  3.61268154e-01 
 3.57721618e-01  3.57721618e-01 
 4.47596866e-01  4.47596866e-01 
 4.21777008e-01  4.21777008e-01 
 4.02750685e-01  4.02750685e-01 
 4.55891272e-01  4.55891272e-01 
 3.96805207e-01  3.96805207e-01 
 4.02999494e-01  4.02999494e-01 
 4.93908463e-01  4.93908463e-01 
 4.44878651e-01  4.44878651e-01 
 4.79572902e-01  4.79572902e-01 
 3.83628292e-01  3.83628292e-01 
 3.60805680e-01  3.60805680e-01 
 3.48040025e-01  3.48040025e-01 
 4.12051587e-01  4.12051587e-01 
 4.21185337e-01  4.21185337e-01 
 4.64969139e-01  4.64969139e-01 
 4.16051736e-01  4.16051736e-01 
 4.55962556e-01  4.55962556e-01 
 4.16460936e-01  4.16460936e-01 
 3.70041695e-01  3.70041695e-01 
 4.26968529e-01  4.26968529e-01 
 3.84054613e-01  3.84054613e-01 
 4.50406408e-01  4.50406408e-01 
 4.33891658e-01  4.33891658e-01 
 4.00118866e-01  4.00118866e-01 
 4.72244034e-01  4.72244034e-01 
 4.45690178e-01  4.45690178e-01 
 4.44626039e-01  4.44626039e-01 
 4.47977272e-01  4.47977272e-01 
 3.93535331e-01  3.93535331e-01 
 4.05186455e-01  4.05186455e-01 
 4.42992297e-01  4.42992297e-01 
 4.00390400e-01  4.00390400e-01 
 4.22833060e-01  4.22833060e-01 
 3.80109811e-01  3.80109811e-01 
 4.58659932e-01  4.58659932e-01 
 4.50698515e-01  4.50698515e-01 
 4.23057737e-01  4.23057737e-01 
 4.32581193e-01  4.32581193e-01 
 4.31654138e-01  4.31654138e-01 
 4.23968058e-01  4.23968058e-01 
 4.26775612e-01  4.26775612e-01 
 3.68446066e-01  3.68446066e-01 
 3.64536520e-01  3.64536520e-01 
 4.29389454e-01  4.29389454e-01 
 3.99735432e-01  3.99735432e-01 
 4.31834747e-01  4.31834747e-01 
 3.72825951e-01  3.72825951e-01 
 4.60134954e-01  4.60134954e-01 
