 3.10000000e+01  1.71033636e-02  3.10000000e+01  3.78251694e-03  3.10000000e+01  4.79338745e-04 
 3.20000000e+01  1.70511073e-02  3.20000000e+01  3.78336030e-03  3.20000000e+01  4.80444826e-04 
 3.30000000e+01  1.69991594e-02  3.30000000e+01  3.78420208e-03  3.30000000e+01  4.81553973e-04 
 3.40000000e+01  1.69475171e-02  3.40000000e+01  3.78504227e-03  3.40000000e+01  4.82666193e-04 
 3.50000000e+01  1.68961778e-02  3.50000000e+01  3.78588087e-03  3.50000000e+01  4.83781493e-04 
 3.60000000e+01  1.68451387e-02  3.60000000e+01  3.78671788e-03  3.60000000e+01  4.84899880e-04 
 3.70000000e+01  1.67943972e-02  3.70000000e+01  3.78755329e-03  3.70000000e+01  4.86021361e-04 
 3.80000000e+01  1.67439509e-02  3.80000000e+01  3.78838711e-03  3.80000000e+01  4.87145942e-04 
 3.90000000e+01  1.66937970e-02  3.90000000e+01  3.78921932e-03  3.90000000e+01  4.88273632e-04 
 4.00000000e+01  1.66439330e-02  4.00000000e+01  3.79004993e-03  4.00000000e+01  4.89404437e-04 
 4.10000000e+01  1.65943566e-02  4.10000000e+01  3.79087894e-03  4.10000000e+01  4.90538364e-04 
 4.20000000e+01  1.65450651e-02  4.20000000e+01  3.79170633e-03  4.20000000e+01  4.91675419e-04 
 4.30000000e+01  1.64960561e-02  4.30000000e+01  3.79253212e-03  4.30000000e+01  4.92815611e-04 
 4.40000000e+01  1.64473273e-02  4.40000000e+01  3.79335630e-03  4.40000000e+01  4.93958945e-04 
 4.50000000e+01  1.63988761e-02  4.50000000e+01  3.79417886e-03  4.50000000e+01  4.95105429e-04 
 4.60000000e+01  1.63507004e-02  4.60000000e+01  3.79499981e-03  4.60000000e+01  4.96255069e-04 
 4.70000000e+01  1.63027976e-02  4.70000000e+01  3.79581914e-03  4.70000000e+01  4.97407873e-04 
 4.80000000e+01  1.62551656e-02  4.80000000e+01  3.79663684e-03  4.80000000e+01  4.98563848e-04 
 4.90000000e+01  1.62078019e-02  4.90000000e+01  3.79745293e-03  4.90000000e+01  4.99722999e-04 
 5.00000000e+01  1.61607045e-02  5.00000000e+01  3.79826738e-03  5.00000000e+01  5.00885335e-04 
 5.10000000e+01  1.61138709e-02  5.10000000e+01  3.79908021e-03  5.10000000e+01  5.02050861e-04 
 5.20000000e+01  1.60672991e-02  5.20000000e+01  3.79989141e-03  5.20000000e+01  5.03219584e-04 
 5.30000000e+01  1.60209868e-02  5.30000000e+01  3.80070098e-03  5.30000000e+01  5.04391512e-04 
 5.40000000e+01  1.59749319e-02  5.40000000e+01  3.80150891e-03  5.40000000e+01  5.05566651e-04 
 5.50000000e+01  1.59291322e-02  5.50000000e+01  3.80231520e-03  5.50000000e+01  5.06745007e-04 
 5.60000000e+01  1.58835856e-02  5.60000000e+01  3.80311985e-03  5.60000000e+01  5.07926588e-04 
 5.70000000e+01  1.58382901e-02  5.70000000e+01  3.80392286e-03  5.70000000e+01  5.09111400e-04 
 5.80000000e+01  1.57932435e-02  5.80000000e+01  3.80472423e-03  5.80000000e+01  5.10299449e-04 
 5.90000000e+01  1.57484438e-02  5.90000000e+01  3.80552395e-03  5.90000000e+01  5.11490743e-04 
 6.00000000e+01  1.57038891e-02  6.00000000e+01  3.80632202e-03  6.00000000e+01  5.12685287e-04 
 6.10000000e+01  1.56595772e-02  6.10000000e+01  3.80711844e-03  6.10000000e+01  5.13883089e-04 
 6.20000000e+01  1.56155063e-02  6.20000000e+01  3.80791320e-03  6.20000000e+01  5.15084154e-04 
 6.30000000e+01  1.55716743e-02  6.30000000e+01  3.80870632e-03  6.30000000e+01  5.16288490e-04 
 6.40000000e+01  1.55280793e-02  6.40000000e+01  3.80949777e-03  6.40000000e+01  5.17496103e-04 
 6.50000000e+01  1.54847195e-02  6.50000000e+01  3.81028756e-03  6.50000000e+01  5.18706998e-04 
 6.60000000e+01  1.54415928e-02  6.60000000e+01  3.81107569e-03  6.60000000e+01  5.19921184e-04 
 6.70000000e+01  1.53986975e-02  6.70000000e+01  3.81186215e-03  6.70000000e+01  5.21138665e-04 
 6.80000000e+01  1.53560317e-02  6.80000000e+01  3.81264695e-03  6.80000000e+01  5.22359449e-04 
 6.90000000e+01  1.53135936e-02  6.90000000e+01  3.81343008e-03  6.90000000e+01  5.23583541e-04 
 7.00000000e+01  1.52713812e-02  7.00000000e+01  3.81421154e-03  7.00000000e+01  5.24810948e-04 
 7.10000000e+01  1.52293930e-02  7.10000000e+01  3.81499132e-03  7.10000000e+01  5.26041677e-04 
 7.20000000e+01  1.51876269e-02  7.20000000e+01  3.81576942e-03  7.20000000e+01  5.27275732e-04 
 7.30000000e+01  1.51460814e-02  7.30000000e+01  3.81654585e-03  7.30000000e+01  5.28513121e-04 
 7.40000000e+01  1.51047547e-02  7.40000000e+01  3.81732060e-03  7.40000000e+01  5.29753850e-04 
 7.50000000e+01  1.50636450e-02  7.50000000e+01  3.81809366e-03  7.50000000e+01  5.30997924e-04 
 7.60000000e+01  1.50227507e-02  7.60000000e+01  3.81886504e-03  7.60000000e+01  5.32245351e-04 
 7.70000000e+01  1.49820700e-02  7.70000000e+01  3.81963473e-03  7.70000000e+01  5.33496135e-04 
 7.80000000e+01  1.49416013e-02  7.80000000e+01  3.82040274e-03  7.80000000e+01  5.34750283e-04 
 7.90000000e+01  1.49013429e-02  7.90000000e+01  3.82116905e-03  7.90000000e+01  5.36007800e-04 
 8.00000000e+01  1.48612933e-02  8.00000000e+01  3.82193366e-03  8.00000000e+01  5.37268693e-04 
 8.10000000e+01  1.48214507e-02  8.10000000e+01  3.82269658e-03  8.10000000e+01  5.38532968e-04 
 8.20000000e+01  1.47818137e-02  8.20000000e+01  3.82345781e-03  8.20000000e+01  5.39800630e-04 
 8.30000000e+01  1.47423805e-02  8.30000000e+01  3.82421733e-03  8.30000000e+01  5.41071685e-04 
 8.40000000e+01  1.47031497e-02  8.40000000e+01  3.82497514e-03  8.40000000e+01  5.42346139e-04 
 8.50000000e+01  1.46641196e-02  8.50000000e+01  3.82573126e-03  8.50000000e+01  5.43623998e-04 
 8.60000000e+01  1.46252889e-02  8.60000000e+01  3.82648566e-03  8.60000000e+01  5.44905267e-04 
 8.70000000e+01  1.45866558e-02  8.70000000e+01  3.82723836e-03  8.70000000e+01  5.46189951e-04 
 8.80000000e+01  1.45482190e-02  8.80000000e+01  3.82798934e-03  8.80000000e+01  5.47478057e-04 
 8.90000000e+01  1.45099769e-02  8.90000000e+01  3.82873861e-03  8.90000000e+01  5.48769590e-04 
 9.00000000e+01  1.44719281e-02  9.00000000e+01  3.82948617e-03  9.00000000e+01  5.50064555e-04 
 9.10000000e+01  1.44340711e-02  9.10000000e+01  3.83023201e-03  9.10000000e+01  5.51362958e-04 
 9.20000000e+01  1.43964044e-02  9.20000000e+01  3.83097612e-03  9.20000000e+01  5.52664804e-04 
 9.30000000e+01  1.43589267e-02  9.30000000e+01  3.83171852e-03  9.30000000e+01  5.53970098e-04 
 9.40000000e+01  1.43216365e-02  9.40000000e+01  3.83245918e-03  9.40000000e+01  5.55278846e-04 
 9.50000000e+01  1.42845324e-02  9.50000000e+01  3.83319813e-03  9.50000000e+01  5.56591053e-04 
 9.60000000e+01  1.42476131e-02  9.60000000e+01  3.83393534e-03  9.60000000e+01  5.57906724e-04 
 9.70000000e+01  1.42108771e-02  9.70000000e+01  3.83467082e-03  9.70000000e+01  5.59225864e-04 
 9.80000000e+01  1.41743231e-02  9.80000000e+01  3.83540457e-03  9.80000000e+01  5.60548478e-04 
 9.90000000e+01  1.41379497e-02  9.90000000e+01  3.83613658e-03  9.90000000e+01  5.61874572e-04 
 1.00000000e+02  1.41017556e-02  1.00000000e+02  3.83686686e-03  1.00000000e+02  5.63204149e-04 
 1.01000000e+02  1.40657395e-02  1.01000000e+02  3.83759539e-03  1.01000000e+02  5.64537216e-04 
 1.02000000e+02  1.40299001e-02  1.02000000e+02  3.83832218e-03  1.02000000e+02  5.65873776e-04 
 1.03000000e+02  1.39942361e-02  1.03000000e+02  3.83904723e-03  1.03000000e+02  5.67213835e-04 
 1.04000000e+02  1.39587462e-02  1.04000000e+02  3.83977053e-03  1.04000000e+02  5.68557398e-04 
